duplication_type	trajectory	role	log2_TPM_plus_1
TD	Spe	A	7.2364981863315245
TD	Spe	A	0.8425896370245346
TD	Spe	A	2.2307105219303316
TD	Spe	A	4.00848890585433
TD	Spe	A	1.3229816469239637
TD	Spe	A	2.6594944631267614
TD	Spe	A	2.2526378838071666
TD	Spe	A	2.816025278743997
TD	Spe	A	2.19430951350414
TD	Spe	A	2.4221846857397398
TD	Spe	A	7.658270626084451
TD	Spe	A	4.576486604214438
TD	Spe	A	0.5133553128668477
TD	Spe	A	3.4177947159338
TD	Spe	A	3.9962758092575563
TD	Spe	A	3.937772460004852
TD	Spe	A	2.7626443766055924
TD	Spe	A	1.2639230926979124
TD	Spe	A	1.2986176536678538
TD	Spe	A	2.1796152411509495
TD	Spe	A	1.9818553925815214
TD	Spe	A	2.3569176423568976
TD	Spe	A	2.256253155407316
TD	Spe	A	1.8067527803856722
TD	Spe	A	3.104787739040748
TD	Spe	A	0.18203223537558166
TD	Spe	A	6.038023721346968
TD	Spe	A	3.8886040941492594
TD	Spe	A	4.079737680411883
TD	Spe	A	6.204821267953947
TD	Spe	A	6.214677518801431
TD	Spe	A	4.706208631524291
TD	Spe	A	5.2063100740802835
TD	Spe	A	2.9069425637538817
TD	Spe	A	6.37834531936734
TD	Spe	A	6.654371366967081
TD	Spe	A	2.4555589097577224
TD	Spe	A	0.020664338798964975
TD	Spe	A	0.6297869744793057
TD	Spe	A	6.883383550741046
TD	Spe	A	2.6250068285478014
TD	Spe	A	4.338113841784306
TD	Spe	A	0.3305025650269716
TD	Spe	A	5.69306710235628
TD	Spe	A	0.2710770125449575
TD	Spe	A	1.7169739988659851
TD	Spe	A	3.0124158744127323
TD	Spe	A	2.556426554173103
TD	Spe	A	4.558427162649586
TD	Spe	A	4.580480084121781
TD	Spe	A	3.074751544670685
TD	Spe	A	9.216434594483843
TD	Spe	A	4.210120594240235
TD	Spe	A	3.0580755355832023
TD	Spe	A	3.8600071882927685
TD	Spe	A	3.238999656693906
TD	Spe	A	3.129136019441629
TD	Spe	A	1.6784023346023835
TD	Spe	A	0.822961912134959
TD	Spe	A	6.331995073360963
TD	Spe	A	6.33304261140397
TD	Spe	A	4.706208631524291
TD	Spe	A	6.66751849384731
TD	Spe	A	0.3937478668762956
TD	Spe	A	2.6112698944327764
TD	Spe	A	5.137407183752251
TD	Spe	A	5.306098848033446
TD	Spe	A	2.163597431145514
TD	Spe	A	3.017554538008568
TD	Spe	A	6.79738339715304
TD	Spe	A	5.164497961018862
TD	Spe	A	3.6442287032452145
TD	Spe	A	0.7501701289939741
TD	Spe	A	2.8021155816574717
TD	Spe	A	3.0362237643413783
PD	Con	P	5.310697944349837
PD	Con	P	3.391704307423655
PD	Con	P	3.705164161743097
PD	Con	P	5.582136565974078
PD	Con	P	4.168359041484601
PD	Con	P	3.9939554168900706
PD	Con	P	5.769141669801575
PD	Con	P	2.4972324080234043
PD	Con	P	6.5032452179785745
PD	Con	P	5.337259436008559
PD	Con	P	2.5726624563693283
PD	Con	P	5.712915527739319
PD	Con	P	3.1679436494243407
PD	Con	P	7.228245085965915
PD	Con	P	3.5372261880935008
PD	Con	P	3.361856747511759
PD	Con	P	8.952885297437643
PD	Con	P	3.5306657478661436
PD	Con	P	2.8177357014875146
PD	Con	P	2.785256403070125
PD	Con	P	3.4266724317920594
PD	Con	P	5.910121897253227
PD	Con	P	5.784419535336504
PD	Con	P	3.0600606169630393
PD	Con	P	3.3153978142932017
PD	Con	P	7.542837709920291
PD	Con	P	3.5866308941106935
PD	Con	P	4.654453681353554
PD	Con	P	4.80223342051764
PD	Con	P	1.9182763742522961
PD	Con	P	3.7951798851352456
PD	Con	P	4.582464246056421
PD	Con	P	5.19415332387213
PD	Con	P	3.6638903376621097
PD	Con	P	3.316943011715956
PD	Con	P	6.826018338229447
PD	Con	P	4.3753342556404275
PD	Con	P	4.542576356971721
PD	Con	P	3.2242691253883677
PD	Con	P	3.319673854889288
PD	Con	P	3.1571280805386968
PD	Con	P	2.207051138131421
PD	Con	P	8.047105760587185
PD	Con	P	4.8878226334803765
PD	Con	P	5.762527568873239
PD	Con	P	2.0251522040345606
PD	Con	P	4.580518775686611
PD	Con	P	5.3335483480450305
PD	Con	P	4.1049967095379465
PD	Con	P	1.6900280779035148
PD	Con	P	4.458008299231233
PD	Con	P	3.6231263466199266
PD	Con	P	5.039487141998706
PD	Con	P	4.348244070966287
PD	Con	P	6.039528113177174
PD	Con	P	3.3557893624518087
PD	Con	P	3.016662859667687
PD	Con	P	3.5992884712980646
PD	Con	P	1.324740530702147
PD	Con	P	3.1977580552102722
PD	Con	P	4.206951526994371
PD	Con	P	4.47155904634882
PD	Con	P	4.209555182513078
PD	Con	C	3.479407933314421
PD	Con	C	3.4573375360043013
PD	Con	C	2.860228057600209
PD	Con	C	4.07857955053375
PD	Con	C	5.896780775721669
PD	Con	C	7.023923423740199
PD	Con	C	3.4669712769235908
PD	Con	C	2.064786070994549
PD	Con	C	3.051445945861985
PD	Con	C	3.870956440226483
PD	Con	C	4.628131013524738
PD	Con	C	3.0789745040050023
PD	Con	C	2.920686890718912
PD	Con	C	7.722314526706724
PD	Con	C	2.938200714599495
PD	Con	C	2.5057149847120255
PD	Con	C	8.784171461030454
PD	Con	C	2.3584415564682364
PD	Con	C	2.9450216297445975
PD	Con	C	4.530575915495421
PD	Con	C	3.3449722150189434
PD	Con	C	7.508381535186992
PD	Con	C	2.3401859514118812
PD	Con	C	0.8488194089717385
PD	Con	C	3.0536087197719
PD	Con	C	7.879372779462882
PD	Con	C	3.533294800880751
PD	Con	C	4.16033158060073
PD	Con	C	1.7669227431598133
PD	Con	C	1.4767641087706034
PD	Con	C	3.8584032781470623
PD	Con	C	3.9693907733888323
PD	Con	C	4.002577835420601
PD	Con	C	4.0999140107876935
PD	Con	C	4.477787759442446
PD	Con	C	5.181052657350326
PD	Con	C	4.076710023533203
PD	Con	C	3.8715120894725676
PD	Con	C	4.711735519306754
PD	Con	C	3.826843605816379
PD	Con	C	1.5110010655590795
PD	Con	C	2.047734852721917
PD	Con	C	7.549955364892291
PD	Con	C	5.205625253394761
PD	Con	C	4.230691861791143
PD	Con	C	0.2886761071967726
PD	Con	C	8.320147294428036
PD	Con	C	2.8855556228797457
PD	Con	C	5.773781469182696
PD	Con	C	3.523967212804846
PD	Con	C	3.958505496723719
PD	Con	C	4.967655972869357
PD	Con	C	4.446670272478092
PD	Con	C	4.733015303602828
PD	Con	C	5.896697343951223
PD	Con	C	2.188693411553227
PD	Con	C	3.6843334384817186
PD	Con	C	4.146033384740402
PD	Con	C	3.8333482122097067
PD	Con	C	3.604060289857029
PD	Con	C	4.070825820227988
PD	Con	C	4.642726386590567
PD	Con	C	3.8906767305308274
PD	Con	A	2.7974601094053653
PD	Con	A	6.101646830279043
PD	Con	A	4.836568209618414
PD	Con	A	5.150397147607777
PD	Con	A	5.758807748736438
PD	Con	A	6.009969150383099
PD	Con	A	6.208858817036871
PD	Con	A	2.1161531281526873
PD	Con	A	5.0260096870697035
PD	Con	A	5.111752806468687
PD	Con	A	4.473326337898168
PD	Con	A	6.257785842752044
PD	Con	A	6.2516058971902675
PD	Con	A	6.743238909345799
PD	Con	A	3.6404834806484105
PD	Con	A	4.561721565643687
PD	Con	A	9.719960567361651
PD	Con	A	4.7513416703726294
PD	Con	A	5.102009444583034
PD	Con	A	5.217260901325324
PD	Con	A	5.963385783172457
PD	Con	A	6.673295538489481
PD	Con	A	5.914746479265821
PD	Con	A	3.4522049045161274
PD	Con	A	3.93017568088276
PD	Con	A	9.440783089774435
PD	Con	A	3.7970490793574703
PD	Con	A	3.2223772987216712
PD	Con	A	4.7871944162175755
PD	Con	A	3.9197772904114463
PD	Con	A	5.481778990314559
PD	Con	A	5.047222524722311
PD	Con	A	5.022109303308558
PD	Con	A	4.3539119068713745
PD	Con	A	4.900421230121509
PD	Con	A	6.489163980944023
PD	Con	A	5.094881541315361
PD	Con	A	4.506693734597354
PD	Con	A	5.539343195400706
PD	Con	A	6.530901436317941
PD	Con	A	6.063704221757059
PD	Con	A	4.0071707833763
PD	Con	A	6.842595572345933
PD	Con	A	6.105502758342173
PD	Con	A	8.099279803549141
PD	Con	A	1.808724351300321
PD	Con	A	5.682716127198513
PD	Con	A	6.130251193796717
PD	Con	A	7.325819615085599
PD	Con	A	4.586110929696037
PD	Con	A	4.009145664049232
PD	Con	A	3.9604356564873546
PD	Con	A	5.995949810976766
PD	Con	A	6.0812748121031195
PD	Con	A	8.08523692059814
PD	Con	A	3.4706462940574028
PD	Con	A	5.337772416066661
PD	Con	A	4.9761115698183405
PD	Con	A	4.170085412197659
PD	Con	A	5.005489427271659
PD	Con	A	5.921500238375359
PD	Con	A	4.478789850090445
PD	Con	A	5.966560857252878
PD	Neo(C)	P	2.4515974935111364
PD	Neo(C)	P	7.341354676166893
PD	Neo(C)	P	5.224579414962309
PD	Neo(C)	P	5.699981723873114
PD	Neo(C)	P	4.213591300803756
PD	Neo(C)	P	3.5519066305648814
PD	Neo(C)	P	3.564740016465694
PD	Neo(C)	P	6.003153948193262
PD	Neo(C)	P	4.471738491098964
PD	Neo(C)	P	4.254739340683554
PD	Neo(C)	P	3.523633189979597
PD	Neo(C)	P	1.8451053478873014
PD	Neo(C)	P	0.13819672516513143
PD	Neo(C)	P	5.046465456582626
PD	Neo(C)	P	5.046465456582626
PD	Neo(C)	P	4.149925027376701
PD	Neo(C)	P	4.380536783126147
PD	Neo(C)	P	3.940092452124739
PD	Neo(C)	P	5.66311002950535
PD	Neo(C)	P	5.66311002950535
PD	Neo(C)	P	2.3930764928425012
PD	Neo(C)	P	2.9807117427209873
PD	Neo(C)	P	4.693517530229712
PD	Neo(C)	P	4.565744555140061
PD	Neo(C)	C	0.08789049450758153
PD	Neo(C)	C	0.9994119819540223
PD	Neo(C)	C	0.6738310676862816
PD	Neo(C)	C	0.19971484646421456
PD	Neo(C)	C	0.6757888380532557
PD	Neo(C)	C	0.2792709982275054
PD	Neo(C)	C	1.227979246649285
PD	Neo(C)	C	0.3655816855900255
PD	Neo(C)	C	0.011264712817532293
PD	Neo(C)	C	0.4208637646775355
PD	Neo(C)	C	0.03659898274398516
PD	Neo(C)	C	2.3650075563308883
PD	Neo(C)	C	0.7199173449242106
PD	Neo(C)	C	0.060102045899716204
PD	Neo(C)	C	0.10187101247086597
PD	Neo(C)	C	0.93846847777116
PD	Neo(C)	C	0.5948477264725206
PD	Neo(C)	C	1.988702014155006
PD	Neo(C)	C	0.05115837907456529
PD	Neo(C)	C	0.06774448310230845
PD	Neo(C)	C	0.28941015013328214
PD	Neo(C)	C	0.017931407192596015
PD	Neo(C)	C	1.0024665818991214
PD	Neo(C)	C	1.8285414104300823
PD	Neo(C)	A	3.8921236572809677
PD	Neo(C)	A	3.4407580765076258
PD	Neo(C)	A	3.9369864363267606
PD	Neo(C)	A	8.004162202925636
PD	Neo(C)	A	3.439145196138121
PD	Neo(C)	A	3.0166638995523405
PD	Neo(C)	A	5.469180824573974
PD	Neo(C)	A	7.88431655723697
PD	Neo(C)	A	4.185139465780311
PD	Neo(C)	A	5.084384065020801
PD	Neo(C)	A	4.230622931168057
PD	Neo(C)	A	3.425991332491906
PD	Neo(C)	A	0.1256630028547489
PD	Neo(C)	A	6.075617620173414
PD	Neo(C)	A	6.075617620173414
PD	Neo(C)	A	5.11722477432215
PD	Neo(C)	A	6.707775490847305
PD	Neo(C)	A	6.430499553486142
PD	Neo(C)	A	6.170847219933391
PD	Neo(C)	A	6.170847219933391
PD	Neo(C)	A	4.222084347291982
PD	Neo(C)	A	2.8453684412631617
PD	Neo(C)	A	5.5572478192093495
PD	Neo(C)	A	4.581989601927309
PD	Neo(P)	P	3.2233997920392348
PD	Neo(P)	P	0.6253046272975313
PD	Neo(P)	P	0.15364646877718371
PD	Neo(P)	P	1.6665083966969574
PD	Neo(P)	P	0.3858030066759607
PD	Neo(P)	P	4.565585772750806
PD	Neo(P)	P	0.043357571439748284
PD	Neo(P)	P	0.12663988821207708
PD	Neo(P)	P	0.21190931443529135
PD	Neo(P)	P	1.3923681681118574
PD	Neo(P)	P	0.034869053757021234
PD	Neo(P)	P	0.021953914739900507
PD	Neo(P)	P	1.5934283541149925
PD	Neo(P)	P	0.08808142677125103
PD	Neo(P)	P	1.3151017766269777
PD	Neo(P)	P	0.15375130154501576
PD	Neo(P)	P	0.05562256770734643
PD	Neo(P)	P	1.0167520790442661
PD	Neo(P)	P	0.8668900473462863
PD	Neo(P)	P	0.11837966172099418
PD	Neo(P)	P	0.008412545969475516
PD	Neo(P)	P	0.9807888061922383
PD	Neo(P)	P	0.07705906068306738
PD	Neo(P)	C	5.265733994970716
PD	Neo(P)	C	4.881706868590396
PD	Neo(P)	C	2.7706955156967426
PD	Neo(P)	C	3.852499647102383
PD	Neo(P)	C	1.1473804056959807
PD	Neo(P)	C	7.3611718262580865
PD	Neo(P)	C	4.639624788791683
PD	Neo(P)	C	3.2771057990053274
PD	Neo(P)	C	2.651474207360478
PD	Neo(P)	C	3.974476495295951
PD	Neo(P)	C	3.829435985484083
PD	Neo(P)	C	3.921833607570138
PD	Neo(P)	C	5.175921434015901
PD	Neo(P)	C	4.851073002279003
PD	Neo(P)	C	2.8755154464351502
PD	Neo(P)	C	2.4522841437516076
PD	Neo(P)	C	5.173951795961854
PD	Neo(P)	C	4.465481883938977
PD	Neo(P)	C	3.305313159711804
PD	Neo(P)	C	2.412682045940889
PD	Neo(P)	C	4.841591552430807
PD	Neo(P)	C	3.8309465513506744
PD	Neo(P)	C	3.9023583909857678
PD	Neo(P)	A	6.305253669447451
PD	Neo(P)	A	6.81501922317427
PD	Neo(P)	A	5.646649753368824
PD	Neo(P)	A	4.434005938855663
PD	Neo(P)	A	0.27247514279494955
PD	Neo(P)	A	7.225443890991079
PD	Neo(P)	A	5.127671946406024
PD	Neo(P)	A	4.598593983147963
PD	Neo(P)	A	3.4344907008332948
PD	Neo(P)	A	5.043959307162931
PD	Neo(P)	A	5.517728816235669
PD	Neo(P)	A	4.6688851733171814
PD	Neo(P)	A	5.058666208606623
PD	Neo(P)	A	5.552844909896477
PD	Neo(P)	A	5.050488731707324
PD	Neo(P)	A	4.151726019799874
PD	Neo(P)	A	6.45808979666383
PD	Neo(P)	A	5.882742396279302
PD	Neo(P)	A	5.840514339953587
PD	Neo(P)	A	5.497046597750266
PD	Neo(P)	A	6.613773690184025
PD	Neo(P)	A	5.521872140677824
PD	Neo(P)	A	4.924501085348864
PD	Spe	P	0.7066006872142356
PD	Spe	P	0.8808923652820693
PD	Spe	P	0.029103227669398015
PD	Spe	P	0.5521027378421757
PD	Spe	P	2.4361384250973948
PD	Spe	P	4.945737417868643
PD	Spe	P	1.40767080699238
PD	Spe	P	0.29879358631862696
PD	Spe	P	1.333394058938673
PD	Spe	P	0.3629149491427134
PD	Spe	P	5.7368244466025535
PD	Spe	P	0.4284502688834547
PD	Spe	P	3.1455701320811853
PD	Spe	P	2.599566553821048
PD	Spe	P	0.2762717325947136
PD	Spe	P	0.7717164444684075
PD	Spe	P	0.47600607996744826
PD	Spe	P	0.032723172454658354
PD	Spe	P	1.2166657310315223
PD	Spe	P	1.8202531805695723
PD	Spe	P	5.104196374667014
PD	Spe	P	5.962218656673511
PD	Spe	P	0.06065339587188465
PD	Spe	P	1.2946317268095764
PD	Spe	P	2.9152257028598276
PD	Spe	P	2.5785093417941867
PD	Spe	P	4.805872959910621
PD	Spe	P	0.8398631359377766
PD	Spe	P	3.6844357630033224
PD	Spe	P	0.5950839671191792
PD	Spe	P	0.2565340678401213
PD	Spe	P	0.4479853684384208
PD	Spe	P	2.1390887427038057
PD	Spe	P	0.41718587515226063
PD	Spe	P	0.22950937729043833
PD	Spe	P	0.9270411996653682
PD	Spe	P	0.9758140726323703
PD	Spe	P	0.09726850921062025
PD	Spe	P	0.3578205320298703
PD	Spe	P	0.060961838563572644
PD	Spe	P	2.7647227190373687
PD	Spe	P	0.04154859370752673
PD	Spe	P	1.3957474143576576
PD	Spe	P	2.0889648946742727
PD	Spe	P	2.4255832390847774
PD	Spe	P	3.0174539358260164
PD	Spe	P	0.08181294831417069
PD	Spe	P	1.3880008399634554
PD	Spe	P	0.12728197207672934
PD	Spe	P	0.04574583037054955
PD	Spe	P	0.27268952243286304
PD	Spe	P	1.5222603508707224
PD	Spe	P	0.22787310123989263
PD	Spe	P	2.0782575996939476
PD	Spe	P	1.1504137750373618
PD	Spe	P	2.235863103752011
PD	Spe	P	0.19800793482421478
PD	Spe	P	2.5964648982004777
PD	Spe	P	2.5964648982004777
PD	Spe	P	1.4312552194883863
PD	Spe	P	0.21163961379779916
PD	Spe	P	1.7897321026863613
PD	Spe	P	1.4738423155805849
PD	Spe	P	2.4843549704064567
PD	Spe	P	0.5548509277031644
PD	Spe	P	3.188431864034559
PD	Spe	P	3.207966155549747
PD	Spe	P	0.7158910282706499
PD	Spe	P	4.137018048969555
PD	Spe	P	3.8601699914064675
PD	Spe	P	0.03431527288859299
PD	Spe	P	0.9240657978453243
PD	Spe	P	3.8420513550096724
PD	Spe	P	0.9331544982448086
PD	Spe	P	0.36244351741850295
PD	Spe	P	0.7220010811574695
PD	Spe	P	0.4816118704639514
PD	Spe	P	0.8274257180807866
PD	Spe	P	3.392838782670674
PD	Spe	P	3.1793865474300382
PD	Spe	P	0.04801362510286491
PD	Spe	P	0.05950595430653905
PD	Spe	P	5.459485062940929
PD	Spe	P	0.10107337582812086
PD	Spe	P	2.16194017725255
PD	Spe	P	0.08495795980607283
PD	Spe	P	2.567299866807832
PD	Spe	P	0.31571595988068535
PD	Spe	P	2.423727542017794
PD	Spe	P	0.1506965744742986
PD	Spe	P	1.5371588740626856
PD	Spe	P	2.126676668220026
PD	Spe	P	0.7677933411527551
PD	Spe	P	0.0028481925243969007
PD	Spe	C	5.169864159839384
PD	Spe	C	0.292481990833166
PD	Spe	C	0.8502931044513788
PD	Spe	C	1.0386675983508944
PD	Spe	C	2.100662114761143
PD	Spe	C	6.02846594468489
PD	Spe	C	0.3445868916141458
PD	Spe	C	7.1379110429070645
PD	Spe	C	0.173125087633154
PD	Spe	C	2.743426138787859
PD	Spe	C	5.605485967887982
PD	Spe	C	0.024117990422528063
PD	Spe	C	4.729767907933961
PD	Spe	C	2.1943285845302087
PD	Spe	C	1.2245185199879327
PD	Spe	C	0.010041715626346152
PD	Spe	C	3.4524200727301246
PD	Spe	C	0.10664692357075056
PD	Spe	C	2.668612347040813
PD	Spe	C	1.3873951702286955
PD	Spe	C	3.2125098608227445
PD	Spe	C	2.741727600775802
PD	Spe	C	0.9319443446092504
PD	Spe	C	1.001096272058281
PD	Spe	C	0.04471444952855423
PD	Spe	C	1.917427554286582
PD	Spe	C	5.63445328035406
PD	Spe	C	1.4776564338054
PD	Spe	C	5.813889583769792
PD	Spe	C	1.430902100663495
PD	Spe	C	0.37624629414003397
PD	Spe	C	0.8231035350307183
PD	Spe	C	3.887613421914337
PD	Spe	C	0.8421516506137477
PD	Spe	C	0.1379428230770212
PD	Spe	C	1.3948815827139873
PD	Spe	C	0.6985155820477958
PD	Spe	C	0.32269905744231225
PD	Spe	C	0.0037053683002368125
PD	Spe	C	0.04378030421734216
PD	Spe	C	3.4936760876869544
PD	Spe	C	1.6817341778840358
PD	Spe	C	1.0148732370232036
PD	Spe	C	0.6370472465329587
PD	Spe	C	1.097402242456732
PD	Spe	C	5.403255103247857
PD	Spe	C	3.401662115064277
PD	Spe	C	0.43830474089888216
PD	Spe	C	3.847735344275872
PD	Spe	C	1.0746897004581246
PD	Spe	C	1.4405695541300667
PD	Spe	C	2.7989994150782542
PD	Spe	C	1.8461461983217757
PD	Spe	C	2.105004786029992
PD	Spe	C	3.2704795560160687
PD	Spe	C	1.2304898634648895
PD	Spe	C	1.8182579719000234
PD	Spe	C	0.3539542499035198
PD	Spe	C	0.028143117085569058
PD	Spe	C	1.6342094279829822
PD	Spe	C	1.7710005386345493
PD	Spe	C	1.05142407725266
PD	Spe	C	0.11091954372133263
PD	Spe	C	0.5305695380687342
PD	Spe	C	0.24748886747358906
PD	Spe	C	1.2179031966371223
PD	Spe	C	0.10082541126515486
PD	Spe	C	2.55541506444075
PD	Spe	C	5.153708855999295
PD	Spe	C	0.34640078337768365
PD	Spe	C	0.6560798623829812
PD	Spe	C	0.20788452437319704
PD	Spe	C	4.669671429769161
PD	Spe	C	1.5551817695711574
PD	Spe	C	0.39270795097468403
PD	Spe	C	0.033730038976895374
PD	Spe	C	0.6941268982174409
PD	Spe	C	2.3258434451589505
PD	Spe	C	0.2782026719875091
PD	Spe	C	0.16199836534829912
PD	Spe	C	3.6628025485203595
PD	Spe	C	2.233470945288337
PD	Spe	C	1.5836475262908052
PD	Spe	C	0.03413634614238265
PD	Spe	C	3.581053919308754
PD	Spe	C	0.04173501295381396
PD	Spe	C	3.1262024480721986
PD	Spe	C	1.6796530436431523
PD	Spe	C	0.6989143903342093
PD	Spe	C	0.32049642363521147
PD	Spe	C	1.4918980649675897
PD	Spe	C	0.016908934900023664
PD	Spe	C	0.12437865050378748
PD	Spe	C	2.1217367891971954
PD	Spe	A	1.092494324532093
PD	Spe	A	5.429295439418485
PD	Spe	A	0.5752584303356392
PD	Spe	A	1.8363374259651664
PD	Spe	A	6.493765355024813
PD	Spe	A	10.844046126794568
PD	Spe	A	2.0836754106118893
PD	Spe	A	5.471645487794731
PD	Spe	A	4.071065075098448
PD	Spe	A	1.7617101461908165
PD	Spe	A	8.108675808108789
PD	Spe	A	0.624409915747499
PD	Spe	A	2.639403284983946
PD	Spe	A	4.222106894039983
PD	Spe	A	2.3622223813803043
PD	Spe	A	0.7111088147617499
PD	Spe	A	2.277128841441325
PD	Spe	A	2.4217575417680686
PD	Spe	A	4.072499071401672
PD	Spe	A	1.6705673126362783
PD	Spe	A	11.771934352645106
PD	Spe	A	2.9288486783372085
PD	Spe	A	1.254747615974033
PD	Spe	A	0.5241872392889344
PD	Spe	A	8.210392810608141
PD	Spe	A	1.031514239584919
PD	Spe	A	3.585508657776818
PD	Spe	A	8.100896672511753
PD	Spe	A	2.613160637716023
PD	Spe	A	1.7169739988659851
PD	Spe	A	4.821464609478939
PD	Spe	A	10.265748094100754
PD	Spe	A	2.7558853950712763
PD	Spe	A	2.877674010909206
PD	Spe	A	1.2849131486710246
PD	Spe	A	0.04096722213277377
PD	Spe	A	2.2695062349394455
PD	Spe	A	6.599928491129392
PD	Spe	A	6.929814837331414
PD	Spe	A	1.409546716160859
PD	Spe	A	4.413281211836351
PD	Spe	A	3.8465350032481704
PD	Spe	A	0.8377461609959275
PD	Spe	A	11.987438368525298
PD	Spe	A	1.238191421252606
PD	Spe	A	4.866656415722975
PD	Spe	A	5.29249296049706
PD	Spe	A	5.41623619632662
PD	Spe	A	3.4029106861392338
PD	Spe	A	2.456853011969464
PD	Spe	A	5.099286717046184
PD	Spe	A	1.7132465154564005
PD	Spe	A	3.873919493972017
PD	Spe	A	5.629059360275958
PD	Spe	A	3.5944408808325035
PD	Spe	A	2.2236404823712577
PD	Spe	A	3.390976146486744
PD	Spe	A	3.6214849608611552
PD	Spe	A	3.6214849608611552
PD	Spe	A	5.232745186512205
PD	Spe	A	3.6004698429895385
PD	Spe	A	0.31774205935284544
PD	Spe	A	2.739633626252352
PD	Spe	A	8.410290834889498
PD	Spe	A	6.665046437087926
PD	Spe	A	6.79184312008089
PD	Spe	A	4.993821884039773
PD	Spe	A	2.7579279195865234
PD	Spe	A	2.8685574489634793
PD	Spe	A	3.687295424549459
PD	Spe	A	6.072320037366343
PD	Spe	A	1.7672864861936484
PD	Spe	A	7.26662557909879
PD	Spe	A	2.6993944214269665
PD	Spe	A	3.627796772691935
PD	Spe	A	2.9698827902293172
PD	Spe	A	1.0725961076683916
PD	Spe	A	0.8540048261197908
PD	Spe	A	3.0580755355832023
PD	Spe	A	1.3062472662685398
PD	Spe	A	0.7335427826059068
PD	Spe	A	4.106279759707812
PD	Spe	A	2.780174643150132
PD	Spe	A	0.9737487734466568
PD	Spe	A	1.1673682051376393
PD	Spe	A	1.3471705011343036
PD	Spe	A	6.654371366967081
PD	Spe	A	6.118574076392113
PD	Spe	A	1.31917039427427
PD	Spe	A	5.139207513448375
PD	Spe	A	1.1798163300331574
PD	Spe	A	2.5280638276920953
PD	Spe	A	0.5599565659521966
PD	Spe	A	1.3557837490157874
TRD	Con	P	7.972568434451423
TRD	Con	P	3.29216619071957
TRD	Con	P	2.6313878641961566
TRD	Con	P	2.6313878641961566
TRD	Con	P	3.0442305463571606
TRD	Con	P	2.474285730351678
TRD	Con	P	2.474285730351678
TRD	Con	P	5.6270517820684995
TRD	Con	P	5.171512141269299
TRD	Con	P	2.5110373002331037
TRD	Con	P	4.54699574843936
TRD	Con	P	3.351919839561399
TRD	Con	P	4.578618306659759
TRD	Con	P	2.748816996662329
TRD	Con	P	3.737371673698354
TRD	Con	P	3.9366076793835334
TRD	Con	P	3.9366076793835334
TRD	Con	P	6.881022422876045
TRD	Con	P	3.1064466233481762
TRD	Con	P	6.1299023428932475
TRD	Con	P	5.7196020935772705
TRD	Con	P	3.5800908998200485
TRD	Con	P	5.094212644162332
TRD	Con	P	4.81187432593128
TRD	Con	P	4.491529297855293
TRD	Con	P	6.453531727895407
TRD	Con	P	3.257840934935378
TRD	Con	P	5.372174722432067
TRD	Con	P	3.3911058747663994
TRD	Con	P	4.604202516738623
TRD	Con	P	3.38467221477275
TRD	Con	P	3.0732488106213167
TRD	Con	P	4.083226206333571
TRD	Con	P	4.9594386727819355
TRD	Con	P	2.147560423620464
TRD	Con	P	7.996113287394092
TRD	Con	P	4.284349481311396
TRD	Con	P	4.578618306659759
TRD	Con	P	3.538926078904802
TRD	Con	P	2.1932255707547585
TRD	Con	P	4.453743184329588
TRD	Con	P	4.048358541537151
TRD	Con	P	3.5871206002625855
TRD	Con	P	5.2273462172533085
TRD	Con	P	3.559104513648593
TRD	Con	P	4.083226206333571
TRD	Con	P	6.047769509578813
TRD	Con	P	5.186369914457474
TRD	Con	P	3.285195442416943
TRD	Con	P	5.518015640626265
TRD	Con	P	3.6477787339533707
TRD	Con	P	3.8894008218592506
TRD	Con	P	4.063290736056972
TRD	Con	P	4.852666129042544
TRD	Con	P	5.8758142914540175
TRD	Con	P	6.46382626682979
TRD	Con	P	5.258964786011098
TRD	Con	P	2.817765405423938
TRD	Con	P	2.6425414688484374
TRD	Con	P	3.3770880400181973
TRD	Con	P	6.067295916342716
TRD	Con	P	7.020235138308779
TRD	Con	P	5.296468426386706
TRD	Con	P	2.3124499245156884
TRD	Con	P	3.310372818420544
TRD	Con	P	5.673483316920895
TRD	Con	P	5.022682478588431
TRD	Con	P	1.7961102672407998
TRD	Con	P	4.216820149015351
TRD	Con	P	3.1819014055037727
TRD	Con	P	5.604358321434446
TRD	Con	P	4.739629864170445
TRD	Con	P	4.448953421837496
TRD	Con	P	5.629619817480357
TRD	Con	P	3.138346352424429
TRD	Con	P	6.192970986419456
TRD	Con	P	7.3140385628889
TRD	Con	P	3.0726634147059966
TRD	Con	P	4.299953837835984
TRD	Con	P	4.299953837835984
TRD	Con	P	7.170937891930809
TRD	Con	P	3.1806905470886893
TRD	Con	P	4.415040114161235
TRD	Con	P	1.9273576964421362
TRD	Con	P	4.021196549990572
TRD	Con	P	2.8939597795579965
TRD	Con	P	3.5091035483077704
TRD	Con	P	6.785231646715621
TRD	Con	P	4.1343069155791925
TRD	Con	P	3.698076684047498
TRD	Con	P	5.141504209977881
TRD	Con	P	5.695541253340732
TRD	Con	P	2.5110373002331037
TRD	Con	P	7.493000019687942
TRD	Con	P	4.948135143446414
TRD	Con	P	5.6259670100252555
TRD	Con	P	3.7024981400522563
TRD	Con	P	4.206951526994371
